58841,МУНАХ
58842,МУНГИНАА
58843,мунгинаа хүн
58844,мунгинаа будилуу
58845,үймрээ мунгинаа
58846,МУНГИНАХ
58847,алмайран мунгинах
58848,төөрч мунгинах
58849,монших мунгинах
58850,МУНГИНУУХАН
58851,МУНДАА
58852,морины мундаа
58853,"бууж мордоход мундаа, батгана шавахад сүүл"
58854,МУНДАГ
58855,мундаг эр
58856,"мэргэн боловч ханьгүй бол өнчин, мундаг боловч бүлгүй бол өнчин"
58857,мундаг хүүхэд
58858,мундаг тарган
58859,мундаг найр
58860,МУНДАГДАХ
58861,МУНДАГДУУ
58862,МУНДАГЛАХ
58863,МУНДАЙ
58864,МУНДАР
58865,мундраа тарих
58866,мундраа хутгах
58867,мундар шившиг
58868,"муу нэртэй, мундар цолтой"
58869,"муу хүн мундар татна, муруй мод новш татна"
58870,МУНДАРГА
58871,МУНДАС
58872,МУНДАХ I
58873,хаа мундах вэ
58874,ажил хаа мундах вэ
58875,МУНДАХ II
58876,мундаж явах
58877,мундаж амьдрах
58878,МУНДАХ III
58879,МУНДАХГҮЙ
58880,садаа мундахгүй
58881,мундахгүй их мөнгө
58882,олз омог мундахгүй
58883,цэцэн хүнд үг мундахгүй
58884,аймхай хүнд аюул мундахгүй
58885,"эмзэг хүнд зовлон мундахгүй, эрэлхэг хүнд бэрхшээл байдаггүй"
58886,МУНДАШГҮЙ
58887,мундашгүй ажил
58888,мундашгүй эрдэм
58889,мохошгүй зоригтой бол мундашгүй хүнстэй
58890,МУНДИР
58891,МУНДУУДАХ
58892,МУНДУУ
58893,МУНДУУН
58894,мундуун тэнэг
58895,халуураад мундуун болох
58896,мундуун нь хөдлөх
58897,МУНДУУРАХ
58898,МУНИАР
58899,МУНИГ
58900,МУНХАГ
58901,уурын мунхаг
58902,ухааны мунхаг
58903,мунхаг балай
58904,мунхаг тэнэг
58905,мунхаг харанхуй
58906,эргүү мунхаг
58907,"орох цагийн хурыг огторгуйн салхи эвддэг, онох ухаан билгийг уурын мунхаг эвддэг"
58908,"ухаантантай маргалдвал эрдэм гарах, мунхагтай маргалдвал баас гарах"
58909,муугийн туйл сайн мунхгийн туйл мэргэн
58910,мунхаг миний бие
58911,мунхаг явдал
58912,мунхаг балрын хэм
58913,МУНХАГДАХ
58914,"мунасан өвгөн мунхагдаж, тэнэсэн өвгөн тэнэгтэх"
58915,МУНХАГДУУ
58916,МУНХАГДУУХАН
58917,МУНХАГЛАХ
58918,мунхаглан аашлах
58919,мунгинаж мунхаглах
58920,мунхаглан бодоход
58921,МУНХАГТАХ
58922,МУНХАГХАН
58923,МУНХАГШИХ
58924,МУНХГАРАХ
58925,МУНХРАХ
58926,өтөлж мунхрах
58927,төөрөгдөн мунхрах
58928,мунхарч гүйцэх
58929,сүсэг бишрэлээр мунхрах
58930,МУНХРУУ
58931,МУНХРУУЛАГЧ
58932,ардыг мунхруулагч
58933,мухар сүсгээр мунхруулагч
58934,МУНХРУУЛАЛ
58935,МУНХРУУЛАЛТ
58936,МУНХРУУЛАХ
58937,МУНХРУУЛГА
58938,шашны мунхруулга
58939,мунхруулга хийх
58940,МУНХУУРАХ
58941,МУНЦ
58942,мунцаар нүдэх
58943,модон мунц
58944,МУНЦГАР
58945,МУНЦДАХ
58946,МУНШ
58947,МУНШРАХ
58948,МУНШУУРАХ
58949,МУР
58950,МУРАН I
58951,МУРАН II
58952,МУРИГ
58953,муриг сариг
58954,муриг сариг явах
58955,МУРИГАНАХ
58956,МУРИГАР
58957,МУРИЙДАХ
58958,МУРИЙДУУ
58959,МУРИЙХ
58960,МУРИЛЗАХ
58961,мурилзан жирэлзэх
58962,мурилзан гулгах
58963,утаа мурилзан дэгдэх
58964,нүүр ам мурилзах
58965,могой шиг мурилзах
58966,мурилзан суналзах
58967,МУРИЛЗУУЛАХ
58968,МУРИУ
58969,МУРИУДАХ
58970,МУРИУЛАХ
58971,МУРИХ
58972,мурин эргэх
58973,мурин хаях
58974,зам мурих
58975,мурин дийлэх
58976,мурин чадах
58977,МУРУЙ
58978,муруй хуруу
58979,муруй мод
58980,муруй саруй
58981,муруй тахир
58982,"муу үгийг алдвал мориор гүйцэх нь талаар, муруй сумыг харвавал гараар залах нь талаар"
58983,"муу боловч ээжтэй нь сайхан, муруй боловч замтай нь сайхан"
58984,"муу занг халах бэрх, муруй модыг залах бэрх"
58985,муруй саруй
58986,муруй хазгай бичих
58987,муруй хазгай унших
58988,муруй хазгай хэлэх
58989,муруй гажуу
58990,None
58991,МУРУЙДУУ
58992,МУРИЙЛГАХ
58993,биеэ мурийлгах
58994,амаа мурийлгах
58995,МУРУЙЛТ
58996,МУРИЙЛЦАХ
58997,МУРУЙМЖ
58998,None
58999,нуруу нь мурийх
59000,ам мурийх
59001,зам мурийх
59002,МУРУЙЦ
59003,МУРЧГА
59004,МУРЧГАНАХ
59005,МУРЧГАР
59006,МУРЧИЙХ
59007,МУРЧИЛЗАХ
59008,МУРЧИС
59009,мурчис хийх
59010,мурчис хийлгэх
59011,МУСУЛЬМАН
59012,МУТАР
59013,мутрын адис
59014,мутраа сунгах
59015,мутар хүргэх
59016,мутар тавих
59017,мутрын тэмдэг
59018,МУТАРЛАХ
59019,МУУ
59020,муу заяа
59021,муу мянган
59022,муу олгой
59023,муу сархинаг
59024,муу сайн
59025,сайн муу
59026,муу хүн
59027,муу санаа
59028,муу санах
59029,мууг нь дуудах
59030,муугаар эргэх
59031,мууг нь үзэх
59032,"сайн санааны үзүүрт тос, муу санааны үзүүрт зүү"
59033,"муу хүн сонжооч, мухар үхэр сэжээч"
59034,"сайнтай нөхөрлөвөл сарны гэрэл, муутай нөхөрлөвөл могойн хор"
59035,бие муу
59036,ажилд муу
59037,муу өдөр
59038,муу байх
59039,муу ёр
59040,муу цаг
59041,хэл муу сурсан
59042,үхээнц муу
59043,муу муудаа ноён
59044,муу эр дайнд хөөрөх
59045,муу л бол хойд захын хар овоохой
59046,"муугийн ёс биш, монголын ёс"
59047,муу охин минь
59048,муу өвгөн минь
59049,МУУВТАР
59050,МУУГҮЙ
59051,муугүй ажиллах
59052,цэргийн эрдэмд муугүй
59053,МУУДАЛГАН
59054,МУУДАЛЦАХ
59055,найзууд муудалцах
59056,муудалцан салах
59057,сайдалцах муудалцах
59058,"нартай байтал бороолно, найртай атал муудалцана"
59059,МУУДАХ
59060,гэрэл нь муудах
59061,өнгө нь муудах
59062,сурлага муудах
59063,мах муудах
59064,ногооны сөл муудах
59065,тэнгэр муудах
59066,чанар муудах
59067,сайдах муудах
59068,муу хүн сэхээгүй муудсан өвс шингүүргүй
59069,бие  муудах
59070,нүд муудах
59071,муудвал ноён олон мухардвал бэрх олон
59072,муудахад нөхөр хол үгүйрэхэд баян хол
59073,муудсан ухна хотноос гарахгүй муудсан ноён өргөөнөөс гарахгүй
59074,ам муудах
59075,МУУЖГАЙ
59076,МУУЖРАХ
59077,муужран унах
59078,муужрах шахах
59079,муужран ганхах
59080,МУУЖРУУЛАГЧ
59081,МУУЖРУУЛАХ
59082,МУУЛАГДАХ
59083,МУУЛАГЧ
59084,МУУЛАЛ
59085,МУУЛАМТГАЙ
59086,МУУЛАМХАЙ
59087,МУУЛАХ
59088,далдуур муулах
59089,"магтвал тэнгэрт тулгаж, муулбал газарт оруулна"
59090,"магтлаа гэж бүү баяс, мууллаа гэж бүү гунь"
59091,хонь муулах
59092,МУУЛУУЛАХ
59093,МУУР
59094,муурын амнаас мултарсан хулгана
59095,"муур махнаас гарч, нохой бааснаас гарах"
59096,"муур адил мярааж, могой адил гулгах"
59097,"муурыг харж барс зурах, могойг харж луу зурах"
59098,МУУРАМЖ
59099,МУУРАХ
59100,муурч унах
59101,ээрэх муурах
59102,МУУРЧЛАХ
59103,муурчлан дуугарах
59104,муурчлан гэтэх
59105,МУУС
59106,МУУТ
59107,араншин муут
59108,ам муут
59109,заяа муут
59110,авир сайт айлд хонох ам муут хээр хонох
59111,"санаа муут яван хатна, сарьсан багваахай наранд хатна"
59112,МУУТАЙ
59113,бие муутай
59114,хүн муутай
59115,царай муутай
59116,яс муутай зүйл
59117,ур муутай
59118,санаа муутай
59119,зүрх муутай
59120,ам муутай болох
59121,МУУТАЙХАН
59122,МУУТГАХ
59123,махаа муутгах
59124,бусдыгаа муутгах
59125,хүн муутгах
59126,МУУТУУ
59127,"муутуу цаас бороонд муу, модон хүрз шаварт муу"
59128,МУУХАЙ
59129,муухай дуу
59130,муухай зүүд
59131,муухай үнэр
59132,муухай царайлах
59133,сайхан муухай
59134,сайхан муухайгаа хуваалцах
59135,муу муухайд нь хүрэх
59136,муу муухайгаа дуудуулах
59137,"мууд муухай нэмэр, муухайд улцан нэмэр"
59138,"муу ч бол эмтэй нь дээр, муухай ч бол үртэй нь дээр"
59139,муухай аашлах
59140,муухай үйл хийх
59141,муухай харах
59142,муухай ажил
59143,муухай хүн
59144,"муу юмыг засаж болно, муухай гэмийг арилгаж болно"
59145,тэнгэрийн муухай арилах
59146,тоогүй муухай
59147,муухай явдал
59148,МУУХАЙВТАР
59149,МУУХАЙДАХ
59150,МУУХАЙДУУ
59151,МУУХАЙРАХ
59152,тэнгэр муухайрах
59153,дотор муухайрах
59154,МУУХАЙТГАХ
59155,МУУХАЙТАХ
59156,МУУХАЙХАН
59157,МУУХАН
59158,муухан дуугарах
59159,муухан буцлах
59160,муухан инээмсэглэх
59161,муухан мэдэх
59162,монголоор муухан ярих
59163,МУУХАНДУУ
59164,МУУЧЛАГДАХ
59165,муучлагдах нь олон
59166,цагаантанд муучлагдах
59167,МУУЧЛАХ
59168,муучлан идэх
59169,муучлан гадуурхах
59170,муучлан үзэх
59171,муучлан тохуурхах
59172,муучлан хэлэлцэх
59173,"муучлахад муу юм олон, магтахад сайн юм олон"
59174,"мууг бүү магт, сайныг бүү муучил"
59175,МУУЧЛУУЛАХ
59176,МУУШААГДАХ
59177,МУУШААЛ
59178,муушаал үг
59179,хочлол муушаал
59180,МУУШААЛГАХ
59181,МУУШААХ
59182,муушаан үзэх
59183,муушаан хэлэх
59184,муушаан буруушаах
59185,МУХАЙЛГАХ
59186,МУХАЙХ
59187,МУХАР I
59188,мухар өнцөг
59189,мухар сүх
59190,мухар гэдэс
59191,мухар олгой
59192,мухар ханцуйтай дээл
59193,мухар чийх
59194,мухар нударгаар бухын хамар нүхлэх
59195,"муу хүн шооч, мухар хутга зүсээч"
59196,мухар үнээ
59197,мухар толгой
59198,мухар мулзан
59199,"муу хүн сонжооч, мухар үхэр сэжээч"
59200,"муу хүнд аяга бүү үзүүл, мухар үхэрт худаг бүү үзүүл"
59201,мухар гудамж
59202,мухар нүх
59203,хүүдийний мухар
59204,гэрийн мухар сахих
59205,"муу үгийг хөөтөл баригдана, мухар нүхийг ухтал мухардана"
59206,мууг нь малтаж мухрыг нь төөлөх
59207,газрын мухар
59208,мухар ухаан
59209,мухар санаа
59210,мухар сүсэг
59211,мухар зуун төгрөг
59212,мухар таван өдөр болох
59213,мухарт нь тулгах
59214,гар мухар
59215,МУХАРДАЛ
59216,МУХАРДАХ
59217,доголд мухардах
59218,арга мухардах
59219,оролдлого мухардах
59220,"муудвал ноён олон, мухардвал бэрх олон"
59221,үгэнд мухардах
59222,гар мухардах
59223,МУХАРДЛАГА
59224,МУХАРДМАЛ
59225,МУХАРДУУЛАХ
59226,гэрчийг мухардуулах
59227,бодлыг мухардуулах
59228,мадлан мухардуулах
59229,МУХАРЛАГДАХ
59230,МУХАРЛАХ
59231,хутга мухарлах
59232,унаагүй мухарлах
59233,гарыг нь мухарлах
59234,хөлийг нь хорьж мухарлах
59235,адуу малаа эрж мухарлах
59236,мухарлаж мэдэх
59237,МУХАРЛУУЛАХ
59238,МУХГАР
59239,МУХИГАР
59240,МУХИЙХ
59241,МУХИР
59242,мухир гар
59243,мухир мод
59244,тахир мухир
59245,МУХИРАЛДАХ
59246,МУХИРАХ I
59247,МУХИРЛАХ
59248,МУХЛАГ
59249,мухлагт агуулах
59250,мухлаг тэрэг
59251,мухлаг тонон дээрэмдэх
59252,барааны мухлаг
59253,идэш уушийн мухлаг
59254,мухлаг нээх
59255,МУХЛАЙ
59256,мухлай үхэр
59257,мухлай мушгилгүй болгох
59258,МУХЛАЙДАХ
59259,мухлайдан тогтох
59260,мухлайдан өмсөх
59261,мухлайдан хучих
59262,мухлайдан эргүүлэх
59263,мухлайдан асуух
59264,МУХЛАЙЛАХ
59265,МУХЛИ
59266,МУХРИУЛАХ
59267,МУХРИХ
59268,МУШГА
59269,МУШГАЙ
59270,мушгай мод
59271,мушгай нуруу
59272,"муурын арьсны элдүүрчин, мушгай модны урчин"
59273,"муу хүн хууль цаазад харш, мушгай мод хэрээ суухад харш"
59274,МУШГАЙДАХ
59275,МУШГАЛЗАХ
59276,МУШГАНАХ
59277,МУШГАР
59278,МУШГИА I
59279,мушгиа нь сулрах
59280,мушгиа унгас
59281,мушгиагаа алдах
59282,МУШГИА II
59283,МУШГИА III
59284,МУШГИАЧ
59285,МУШГИГДАХ
59286,сур мушгигдах
59287,түшмэдэд мушгигдах
59288,мушгигдан дарлагдах
59289,МУШГИГЧ
59290,МУШГИЛ
59291,мохол мушгил
59292,мухлай мушгилгүй болгох
59293,МУШГИЛАХ
59294,МУШГИЛДАХ
59295,МУШГИЛТ
59296,МУШГИМАЛ I
59297,мушгимал бүрээ
59298,мушгимал ноос
59299,мушгимал утас
59300,мушгимал улаан хорхой
59301,МУШГИРАА
59302,мушгираа орох
59303,мушгираа биетэн
59304,МУШГИРАЛДАЛ
59305,МУШГИРАЛДАХ
59306,мушгиралдан унах
59307,галын дөл мушгиралдах
59308,утас мушгиралдах
59309,МУШГИРАЛТ
59310,мушгиралт тэгнүүр
59311,мушгиралтын хүч
59312,МУШГИРАХ
59313,дээс мушгирах
59314,олс мушгирах
59315,ширэлдэн мушгирах
59316,МУШГИУ
59317,мушгиу олс
59318,мушгиу эвэр
59319,мушгиу хэрэг
59320,зөрүү мушгиу
59321,МУШГИУДАХ
59322,МУШГИУДУУ
59323,МУШГИУЛАХ
59324,угаасан хувцсаа мушгиулах
59325,чихийг нь мушгиулах
59326,МУШГИУР
59327,МУШГИУРДАХ
59328,МУШГИУХАН
59329,МУШГИХ
59330,өвс мушгих
59331,чангалан мушгих
59332,хуга мушгих
59333,жолоо мушгих
59334,мушгиж хаях
59335,гэдэс мушгих
59336,мушгин гүжирдэх
59337,мушгих гуйвуулах
59338,сүүл мушгих
59339,"муугийн туйл сайн, мунхгийн туйл мэргэн мохдогийн туйл хурц мушгихийн туйл зөвшөөмөр"
59340,МУШИГ
59341,МУШИЙХ
59342,МУШИЛЗАХ
59343,МУШИН
59344,МҮ
59345,МҮГЛЭН
59346,МҮГВА
59347,МҮГЭД
59348,МҮГЭЗ
59349,МҮЙЛГЭНЭХ
59350,МҮЙЛГЭР
59351,МҮЙЛГЭРДЭХ
59352,МҮЙЛИЙХ
59353,МҮЙЛЭН
59354,мүйлэн балиус
59355,мүйлэн эвэр
59356,МҮҮ I
59357,МҮҮ II
59358,МҮҮЛ
59359,МҮТЭЭЛТ
59360,МҮШЭЭХ
59361,МЭГ
59362,МЭГД
59363,МЭГДРЭХ
59364,мэгдэрч гүйцэх
59365,мэгдэрч гүйх
59366,МЭГДҮҮ
59367,МЭГДҮҮРЭХ
59368,МЭГДҮҮХЭН
59369,МЭГДЭМТГИЙ
59370,МЭГДЭМХИЙ
59371,МЭГДЭХ
59372,мэгдэн дуугарах
59373,мэгдэн чичрэх
59374,мэгдэн сандрах
59375,"мэгдээд мэнгэртээ хахах, яараад ясанд хахах"
59376,МЭГДЭЭХ
59377,МЭГЖ
59378,МЭГЖГЭР
59379,МЭГЖГЭРДЭХ
59380,МЭГЖИЙХ
59381,МЭГЖИН
59382,МЭГЗЭМ
59383,мэгзэм аялгуулах
59384,маани мэгзэм
59385,маани мэгзэм гүвтнэх
59386,МЭГЛҮҮ
59387,МЭГНЭХ
59388,МЭГШИЛ
59389,МЭГШИХ
59390,эхэр татан мэгших
59391,сэмхэн мэгших
59392,мээрж мэгших
59393,уйлан мэгших
59394,зүрх мэгших
59395,МЭДЛЭГ I
59396,мэдлэг сайтай
59397,мэдлэг нимгэн
59398,мэдлэг арвижих
59399,онолын мэдлэг
59400,мэдлэг боловсрол
59401,мэдлэг дадлага
59402,мэдлэг мэргэжил
59403,мэдлэг туршлага
59404,мэдлэг ухаан
59405,мэдлэг чадвар
59406,оюун мэдлэг
59407,толгойдоо мэдлэггүй бол хоёр хөлд амаргүй
59408,"мэдлээ гэж бүү эрд, мэдлэгийн зах хязгааргүй"
59409,МЭДЛЭГ II
59410,МЭДРҮҮЛ
59411,МЭДРҮҮЛЭГЧ
59412,МЭДРҮҮЛЭХ
59413,тайлбарлан мэдрүүлэх
59414,юм бүгдийг мэдрүүлэх
59415,МЭДРЭГЧ
59416,МЭДРЭГДЭХ
59417,МЭДРЭГШИЛ
59418,МЭДРЭГШИЛТ
59419,МЭДРЭГШҮҮЛЭГЧ
59420,МЭДРЭЛ
59421,мэдрэл муудах
59422,мэдрэлд нөлөөлөх
59423,мэдрэл авах
59424,мэдрэлийн систем
59425,мэдрэлийн судал
59426,таван мэдрэл
59427,мэдрэлийн эрхтэн
59428,мэдрэлийн ядаргаа
59429,мэдээ мэдрэл
59430,сэтгэл мэдрэл
59431,ухаан мэдрэл
59432,мэдрэлийн сонор
59433,мэдрэл муутай
59434,оюун мэдрэлийг нь үймүүлэх
59435,ухаан мэдрэл орох
59436,мэдрэл дээр нь мэлхий шээх
59437,МЭДРЭЛЖҮҮЛЭЛ
59438,МЭДРЭЛЖҮҮЛЭЛТ
59439,МЭДРЭЛЖҮҮЛЭХ
59440,МЭДРЭМЖ
59441,мэдрэмж сайтай
59442,урлагийн мэдрэмж
59443,МЭДРЭМТГИЙ
59444,МЭДРЭМХИЙ
59445,МЭДРЭХ
59446,муухан мэдрэх
59447,мэдэрч эхлэх
59448,халуун хүйтнийг мэдрэх
59449,дутагдлаа мэдрэх
59450,мэдэрч сэнхрэх
59451,мэдэрч ухаарах
59452,биеэр мэдрэх
59453,зүрхээрээ мэдрэх
59454,МЭДРЭХҮЙ
59455,МЭДРЭЦ
59456,МЭДҮҮЛЭГЧ
59457,МЭДҮҮЛЭГ
59458,мэдүүлэг авах
59459,мэдүүлэг өгөх
59460,хэрэгтний гэрчийн мэдүүлэг
59461,өчиг мэдүүлэг
59462,мэдүүлэг бичих
59463,мэдүүлгийн хуудас
59464,гомдол мэдүүлэг
59465,МЭДҮҮЛЭЛ
59466,мэдүүлэл хуудас
59467,үнэн мэдүүлэл
59468,МЭДҮҮЛЭЛТ
59469,МЭДҮҮЛЭЛЦЭХ
59470,МЭДҮҮЛЭХ
59471,айлтган мэдүүлэх
59472,илтгэн мэдүүлэх
59473,заалдан мэдүүлэх
59474,чуулганд мэдүүлэх
59475,чөлөө мэдүүлэх
59476,давах мэдүүлэх
59477,амыг нь мэдүүлэх
59478,хэргээ мэдүүлэх
59479,толгой мэдүүлэх
59480,МЭДҮҮШТЭЙ
59481,МЭДЭГДҮҮЛЭХ
59482,МЭДЭГДЭЛ
59483,мэдэгдэл гаргах
59484,мэдэгдэл хийх
59485,МЭДЭГДЭХ
59486,аяс мэдэгдэх
59487,хүйтэн мэдэгдэх
59488,зан мэдэгдэх
59489,үл мэдэгдэх
59490,"жигүүргүй шувуу байдаггүй ч нисэхдээ мэдэгдэнэ, эвгүй хүн байдаггүй ч харилцахдаа мэдэгдэнэ"
59491,зөвшөөрснөө мэдэгдэх
59492,хуралтайг мэдэгдэх
59493,цэргүүддээ мэдэгдэх
59494,МЭДЭГДЭХҮЙЦ
59495,МЭДЭГДЭХҮҮН
59496,анхны мэдэгдэхүүн
59497,ариун цэврийн тухай мэдэгдэхүүн
59498,монгол хэлний анхны мэдэгдэхүүн
59499,МЭДЭГДЭШГҮЙ
59500,мэдэгдэшгүй хэрэг
59501,ирэх нь мэдэгдэшгүй
59502,МЭДЭГЧ
59503,их мэдэгч
59504,бичиг үсэг үл мэдэгч
59505,МЭДЭЛ
59506,мэдэл чанар
59507,онол мэдэл
59508,оюун мэдэл
59509,мэдлийн газар
59510,мэдлийн юм
59511,мэдэл чадал
59512,эрх мэдэл
59513,"мэнд нь хоймроо, мэдэл нь зүүнтээ"
59514,"барлагийн гар, баяны мэдэлд"
59515,МЭДЭЛГҮЙ
59516,мэдэлгүй хүн
59517,"мэдэхгүй газар там, мэдэлгүй ноён эрлэг"
59518,"доод хүнд мэдэлгүй, доголон моринд жороогүй"
59519,МЭДЭЛТ
59520,МЭДЭЛТЭЙ
59521,мэдэлтэй хүн
59522,"жанжин хэдий мэдэлтэй ч хууль ёс дагана, заан хэдий том ч замын аяыг дагана"
59523,мэдэлтэй хэрэг
59524,МЭДЭЛТЭН
59525,МЭДЭЛЦЭХ
59526,учир мэдэлцэх
59527,үг хэлээ мэдэлцэх
59528,төрийн ёс мэдэлцэх
59529,зан зангаа мэдэлцэх
59530,"зан зангаа мэдэлцвэл хэлэлцэхэд амар зам, замаа ололцвол явахад амар"
59531,МЭДЭМГИЙ
59532,мэдэмгий залуу
59533,"мэдэмгий хүн хоцорно, сурамгай хүн давшина"
59534,мэдэмгий ихэдвэл мэргэдийн сонжуур
59535,МЭДЭМГИЙДЭХ
59536,МЭДЭМГИЙЛЭХ
59537,МЭДЭМГИЙРХҮҮ
59538,МЭДЭМГИЙРХЭХ
59539,МЭДЭМГИЙРЭЛ
59540,МЭДЭМГИЙРЭХ
59541,мэдсэн эмчид мэдэмгийрсэн эмч саад
59542,мэдэмгийрч зэмлэхийн оронд өөрийнхөө биеийг хичээ
59543,мэргэлэн айлдахаасаа өмнө амаа цэнэ мэдэмгийрэн зэмлэхээсээ өмнө биеэ хяна
59544,МЭДЭМГИЙХЭН
59545,МЭДЭМТГИЙ
59546,"мэдэхгүй нь мэддэгтээ, мэдэмтгий нь бүрэгдээ"
59547,МЭДЭМХИЙ
59548,МЭДЭХИЙРЭХ
59549,МЭДЭРХЭГ
59550,МЭДЭРХЭХ
59551,МЭДЭРХЭЭЧ
59552,МЭДЭХ
59553,өчигдөр мэдэх
59554,арван хуруу шигээ мэдэх
59555,багаас мэдэх
59556,занг мэдэх
59557,учрыг мэдэх
59558,мэдтүгэй гэсэн бичиг
59559,"мэдэх хүнд үг хэл, мэргэн буучид гөрөөс шах"
59560,"гашууныг идэхгүй бол амтыг мэдэхгүй, гасланг эдлэхгүй бол жаргалыг мэдэхгүй"
59561,"мэдэхгүй байгаад цэцэрхэнэ, чадахгүй байгаад мэдэрхэнэ"
59562,бичиг мэдэх
59563,хэл мэдэх
59564,жор мэдэхгүй эмчээс зовлон үзсэн чавганц дээр
59565,мэддэгээ хийж чаддагаа даа
59566,эзэн мэдэх
59567,дур мэдэн сүйтгэх
59568,хоолой мэдэн хашхирах
59569,хүч мэдэн зүтгэх
59570,гэртээ байж мэднэ
59571,ирж мэднэ
59572,эдгэрч мэднэ
59573,цаг мэднэ
59574,ажил мэднэ
59575,аз мэдэг
59576,заяа мэдэх
59577,толгой мэдэх
59578,толгойг нь мэдэх
59579,үнэр мэдэх
59580,МЭДЭХГҮЙДЭЛ
59581,МЭДЭХГҮЙДЭХ
59582,МЭДЭЦ
59583,мэдэц дорой
59584,мэдэц ухаан
59585,мэдэц сайн
59586,МЭДЭЧ
59587,МЭДЭЭ I
59588,мэдээ авах
59589,мэдээ гаргах
59590,мэдээ залгуулах
59591,мэдээ өгөх
59592,мэдээ хүргэх
59593,лавтай мэдээ
59594,хэвлэлийн мэдээ
59595,хар мэдээ
59596,мэдээ баримт
59597,мэдээ занги
59598,мэдээ чимээ
59599,хэл мэдээ
59600,хэл мэдээ авалцах
59601,МЭДЭЭ II
59602,мэдээ алдах
59603,мэдээ орох
59604,ухаан мэдээ
59605,мэдээ сэхээгүй болох
59606,"мэдээгээ алдаж, мэнэнгийн талд төөрөх"
59607,МЭДЭЭ III
59608,МЭДЭЭ IV
59609,мэдээ авах
59610,None
59611,МЭДЭЭГҮЙ I
59612,МЭДЭЭГҮЙ II
59613,МЭДЭЭГҮЙ III
59614,МЭДЭЭГҮЙЖИЛ
59615,МЭДЭЭГҮЙЖИЛТ
59616,МЭДЭЭГҮЙЖИХ
59617,МЭДЭЭГҮЙЖҮҮЛЭГ
59618,МЭДЭЭГҮЙЖҮҮЛЭГЧ
59619,МЭДЭЭГҮЙЖҮҮЛЭЛ
59620,МЭДЭЭГҮЙЖҮҮЛЭЛТ
59621,МЭДЭЭГҮЙЖҮҮЛЭХ
59622,МЭДЭЭЖ
59623,мэдээж зүйл
59624,мэдээжийн хэрэг
59625,МЭДЭЭЛЭГДЭХ
59626,МЭДЭЭЛЭГЧ
59627,МЭДЭЭЛЭЛ
59628,мэдээлэл хийх
59629,мэдээллийн сан
59630,хэвлэлийн мэдээлэл
59631,хэвлэл мэдээлэл
59632,мэдээ мэдээлэл
59633,мэдээлэл зүй
59634,мэдээллийн зуун
59635,мэдээллийн зах зээл
59636,МЭДЭЭЛЭХ
59637,мэдээлэх товчоо
59638,илрүүлэн мэдээлэх
59639,МЭДЭЭТЭЙ I
59640,МЭДЭЭТЭЙ II
59641,МЭДЭЭТЭЙ III
59642,МЭДЭЭТЭЙХЭН
59643,МЭДЭЭЧ
59644,сангийн мэдээч
59645,дацангийн мэдээч
59646,сум отгийн мэдээч
59647,МЭЙРЭН
59648,туслагч мэйрэн
59649,"мэйрэнгээ алдавч, мэхээ алдахгүй"
59650,МЭЛ
59651,мэл хар нүд
59652,мэл хар шөнө
59653,мэл гайхах
59654,мэл гайхаж цэл хөхрөх
59655,"мэдэхгүй гэсэн мэл сохор, чадахгүй гэсэн таг сохор"
59656,"мэдсэн хүний мэх нь ахих, мэдээгүй хүний мэл нь ихдэх"
59657,МЭЛГЭН
59658,МЭЛГЭНЭХ
59659,МЭЛГЭР
59660,мэлгэр байшин
59661,мэлгэр хөндий
59662,мэлгэр цэлгэр
59663,мэлгэр ус
59664,мэлгэр сар
59665,"мэдэхгүй нь мэлгэр, чадахгүй нь цалгар"
59666,МЭЛГЭЭН
59667,МЭЛЗГЭР
59668,МЭЛЗИЙХ
59669,МЭЛЗЛЭГ
59670,МЭЛЗЭГЧ
59671,МЭЛЗЭЛ
59672,МЭЛЗЭЛЦЭХ
59673,МЭЛЗЭМТГИЙ
59674,МЭЛЗЭМХИЙ
59675,МЭЛЗЭН
59676,мэлзэн духтай
59677,халзан мэлзэн
59678,мэлзэн тэмээ
59679,мэлзэн үнэгэнцэр
59680,МЭЛЗЭХ
59681,мэлзэн гүтгэх
59682,тэмцэн мэлзэх
59683,"мэлзсэн үгэнд үнэнгүй, модон илдэнд иргүй"
59684,"мэдэж ч чаддаг, мэлзэж ч чаддаг, мэхэлж ч чаддаг"
59685,"сайнтай бүү мэлз, муутай бүү болз"
59686,МЭЛЗЭЭ
59687,мэлзээ тогтоох
59688,мэлзээ тавих
59689,мэлзээ алдах
59690,МЭЛЗЭЭЛЭХ
59691,МЭЛЗЭЭР
59692,МЭЛЗЭЭЦЭХ
59693,МЭЛЗЭЭЧ
59694,МЭЛИЙЛГЭХ
59695,МЭЛИЙМ
59696,МЭЛИЙХ
59697,мэлийсэн тал
59698,мэлийсэн сайхан өрөө тасалгаа
59699,мэлийсэн их ус
59700,мэлийн суух
59701,МЭЛМИЙ
59702,мэлмийгээ аних
59703,мэлмийгээ нээх
59704,мэлмий булингартах
59705,мэлмийд гэгээ орох
59706,мэлмий чилээх
59707,мэлмий гийх
59708,МЭЛМИЙТ
59709,МЭЛМИЙХ
59710,тал мэлмийх
59711,мэлмийрсэн нүд
59712,МЭЛМЭГНЭХ
59713,тос мэлмэгнэх
59714,мэлмэгнэсэн харцтай
